Close,7_Day_Moving_Average,30_Day_Moving_Average,60_Day_Moving_Average,90_Day_Moving_Average,daily_return,rolling_return_1y,rolling_return_2y,rolling_return_3y
7492.05,7778.2,7367.706666666667,6924.505,6764.379999999999,-0.04337472467839243,,,
7538.5,7750.185714285714,7392.493333333334,6946.760833333333,6778.222222222223,0.006199905232880054,,,
7711.85,7726.392857142857,7416.9816666666675,6967.238333333333,6793.102222222223,0.02299529084035301,,,
7733.6,7721.071428571428,7446.806666666666,6987.744166666667,6809.615,0.002820334939087177,,,
7813.85,7715.678571428572,7476.7733333333335,7008.738333333333,6825.485000000001,0.010376797351815403,,,
7806.95,7709.271428571429,7508.213333333333,7030.944999999999,6841.762222222222,-0.0008830474094077001,,,
7833.2,7704.078571428572,7537.271666666667,7052.225833333333,6857.401666666667,0.0033623886408904458,,,
7862.9,7704.285714285715,7565.858333333334,7074.029166666666,6872.806666666666,0.0037915538987898234,24.381485699822814,,
7953.3,7757.2642857142855,7592.543333333333,7095.7325,6887.900555555556,0.011497030357756177,25.36826425176755,,
8068.05,7816.521428571427,7618.865000000001,7119.535833333333,6903.754444444444,0.01442797329410439,25.614797169480763,,
8131.15,7867.407142857142,7650.076666666666,7145.370833333333,6920.512777777778,0.007820972849697183,27.158495582140873,,
8160.6,7924.2,7681.286666666667,7172.515833333334,6937.854444444445,0.003621873904675388,30.386016488783916,,
8264.0,7973.7357142857145,7710.656666666667,7200.698333333334,6955.09,0.012670636962968329,31.094489875234864,,
8349.1,8039.028571428571,7741.456666666667,7231.110833333334,6976.222777777778,0.010297676669893452,32.20223580454116,,
8332.7,8112.728571428571,7778.841666666666,7263.11,6997.762777777778,-0.0019642835754751786,30.12625809121485,,
8371.95,8179.842857142858,7813.993333333334,7296.460833333333,7018.051666666667,0.004710357987206981,30.344312192995247,,
8328.3,8239.65,7844.538333333333,7329.3933333333325,7038.160555555555,-0.005213839069750925,28.80640296949306,,
8335.15,8276.828571428572,7871.438333333334,7360.9558333333325,7058.921111111112,0.000822496788060123,28.014467601480675,,
8246.85,8305.971428571429,7897.05,7392.073333333334,7080.259999999999,-0.01059369057545445,25.50086362356676,,
8091.95,8318.292857142858,7918.685,7421.5183333333325,7101.482777777778,-0.018782929239649193,22.128815605780638,,
8266.15,8293.714285714286,7934.22,7447.640833333334,7121.4111111111115,0.021527567520807755,24.194687340364872,,
8341.65,8281.864285714286,7952.871666666667,7475.930833333334,7142.479444444445,0.009133635368339554,25.880346781556153,,
8255.0,8283.142857142857,7974.208333333333,7507.065833333333,7163.9638888888885,-0.010387633142124097,24.708246153381342,,
8151.2,8266.435714285715,7991.206666666667,7535.538333333333,7182.543333333334,-0.012574197456087233,23.389922873729297,,
8064.3,8241.135714285714,8006.641666666666,7563.170833333334,7199.0888888888885,-0.01066100696829908,20.548006637068838,,
7948.9,8202.442857142858,8018.616666666668,7589.754166666667,7214.43388888889,-0.014309983507558077,17.893347373729117,,
